"patchID";"dayOfYear";"speciesId";"n"
109010;36;9078;1
109010;36;9396;1
109010;36;9513;3
109010;36;9818;1
109013;36;187;1
109013;36;190;5
109013;36;365;1
109013;36;439;1
109013;36;570;1
109013;36;625;4
109013;36;628;1
109013;36;633;1
109013;36;751;1
109013;36;905;3
109013;36;966;1
109013;36;1122;4
109013;36;1303;2
109013;36;1559;2
109013;36;1654;2
109013;36;1751;2
109013;36;2143;1
109013;36;2242;1
109013;36;2383;3
109013;36;2404;2
109013;36;2587;1
109013;36;2641;1
109013;36;3154;2
109013;36;3207;1
109013;36;3511;1
109013;36;3753;3
109013;36;3878;2
109013;36;4006;1
109013;36;4387;1
109013;36;4690;2
109013;36;4902;2
109013;36;4976;1
109013;36;5030;1
109013;36;5076;1
109013;36;5113;1
109013;36;5345;1
109013;36;5826;5
109013;36;6966;2
109013;36;7032;1
109013;36;7090;1
109013;36;7427;2
109013;36;7868;1
109013;36;8168;1
109013;36;8175;2
109013;36;8177;11
109013;36;8238;1
109013;36;8308;5
109013;36;9078;1
109013;36;9396;1
109013;36;9513;3
109013;36;9818;1
109132;36;187;1
109132;36;190;5
109132;36;365;1
109132;36;439;1
109132;36;570;1
109132;36;625;5
109132;36;628;1
109132;36;633;1
109132;36;905;4
109132;36;966;1
109132;36;1122;3
109132;36;1303;3
109132;36;1559;2
109132;36;1654;2
109132;36;2143;1
109132;36;2383;3
109132;36;2404;2
109132;36;2587;1
109132;36;2641;1
109132;36;3154;1
109132;36;3207;1
109132;36;3511;1
109132;36;3753;3
109132;36;3878;2
109132;36;4006;1
109132;36;4387;1
109132;36;4690;1
109132;36;4902;2
109132;36;4904;1
109132;36;4976;1
109132;36;5030;1
109132;36;5076;1
109132;36;5113;1
109132;36;5144;1
109132;36;5345;1
109132;36;5826;4
109132;36;6501;1
109132;36;6592;1
109132;36;7032;1
109132;36;7090;1
109132;36;7427;3
109132;36;7868;1
109132;36;8168;1
109132;36;8175;2
109132;36;8177;11
109132;36;8238;1
109132;36;8308;6
109132;36;9078;1
109132;36;9396;1
109132;36;9513;2
109132;36;9818;1
109133;36;187;1
109133;36;190;5
109133;36;365;1
109133;36;439;1
109133;36;570;1
109133;36;625;5
109133;36;628;1
109133;36;633;1
109133;36;905;4
109133;36;966;1
109133;36;1122;3
109133;36;1303;3
109133;36;1559;2
109133;36;1654;2
109133;36;2143;1
109133;36;2383;3
109133;36;2404;2
109133;36;2587;1
109133;36;2641;1
109133;36;3154;1
109133;36;3207;1
109133;36;3511;1
109133;36;3753;3
109133;36;3878;2
109133;36;4006;1
109133;36;4387;1
109133;36;4690;1
109133;36;4902;2
109133;36;4904;1
109133;36;4976;1
109133;36;5030;1
109133;36;5076;1
109133;36;5113;1
109133;36;5144;1
109133;36;5345;1
109133;36;5826;4
109133;36;6501;1
109133;36;6592;1
109133;36;7032;1
109133;36;7090;1
109133;36;7427;3
109133;36;7868;1
109133;36;8168;1
109133;36;8175;2
109133;36;8177;11
109133;36;8238;1
109133;36;8308;5
109133;36;9078;1
109133;36;9396;1
109133;36;9513;2
109133;36;9818;1
109135;36;187;1
109135;36;190;5
109135;36;365;1
109135;36;439;1
109135;36;570;1
109135;36;625;5
109135;36;628;1
109135;36;633;1
109135;36;905;4
109135;36;966;1
109135;36;1122;3
109135;36;1303;3
109135;36;1559;2
109135;36;1654;2
109135;36;2143;1
109135;36;2383;3
109135;36;2404;2
109135;36;2587;1
109135;36;2641;1
109135;36;3154;1
109135;36;3207;1
109135;36;3511;1
109135;36;3753;3
109135;36;3878;2
109135;36;4006;1
109135;36;4387;1
109135;36;4690;1
109135;36;4902;2
109135;36;4904;1
109135;36;4976;1
109135;36;5030;1
109135;36;5076;1
109135;36;5113;1
109135;36;5144;1
109135;36;5345;1
109135;36;5826;4
109135;36;6501;1
109135;36;6592;1
109135;36;7032;1
109135;36;7090;1
109135;36;7427;3
109135;36;7868;1
109135;36;8168;1
109135;36;8175;2
109135;36;8177;11
109135;36;8238;1
109135;36;8308;5
109135;36;9078;1
109135;36;9396;1
109135;36;9513;2
109135;36;9818;1
110249;36;570;1
110249;36;905;7
110249;36;1122;2
110249;36;1303;1
110249;36;1941;1
110249;36;2608;1
110249;36;3207;1
110249;36;3669;1
110249;36;3753;1
110249;36;4571;1
110249;36;4690;5
110249;36;4885;1
110249;36;4998;1
110249;36;5400;3
110249;36;5793;1
110249;36;6501;2
110249;36;6510;6
110249;36;7032;1
110249;36;7153;1
110249;36;7427;1
110249;36;7577;1
110249;36;8168;1
110249;36;8308;1
110249;36;9509;3
110249;36;9807;3
110250;36;570;1
110250;36;905;7
110250;36;1122;2
110250;36;1303;1
110250;36;1941;1
110250;36;2608;1
110250;36;3207;1
110250;36;3669;1
110250;36;3753;1
110250;36;4571;1
110250;36;4690;6
110250;36;4885;1
110250;36;4998;1
110250;36;5400;3
110250;36;5793;1
110250;36;6501;2
110250;36;6510;6
110250;36;7032;1
110250;36;7153;1
110250;36;7427;1
110250;36;7577;1
110250;36;8168;1
110250;36;8308;1
110250;36;9509;3
110250;36;9807;3
110253;36;570;1
110253;36;905;7
110253;36;1122;2
110253;36;1303;1
110253;36;1941;1
110253;36;2608;1
110253;36;3207;1
110253;36;3669;1
110253;36;3753;1
110253;36;4571;1
110253;36;4690;6
110253;36;4885;1
110253;36;4998;1
110253;36;5400;3
110253;36;5793;1
110253;36;6501;2
110253;36;6510;6
110253;36;7032;1
110253;36;7153;1
110253;36;7427;1
110253;36;7577;1
110253;36;8168;1
110253;36;8308;1
110253;36;9509;3
110253;36;9807;3
110267;36;570;1
110267;36;905;7
110267;36;1303;1
110267;36;1654;2
110267;36;3207;1
110267;36;3669;1
110267;36;3753;1
110267;36;4690;6
110267;36;4885;1
110267;36;4998;1
110267;36;5400;3
110267;36;5766;1
110267;36;5793;1
110267;36;6501;1
110267;36;6510;6
110267;36;6612;1
110267;36;7032;1
110267;36;7427;1
110267;36;7577;1
110267;36;8308;1
110267;36;9509;3
110267;36;9807;3
79418;43;23;3
79418;43;190;1
79418;43;751;1
79418;43;966;3
79418;43;1055;2
79418;43;1706;1
79418;43;1916;4
79418;43;2193;1
79418;43;2383;11
79418;43;2514;1
79418;43;2557;1
79418;43;2608;1
79418;43;2834;1
79418;43;3218;1
79418;43;3307;1
79418;43;3349;1
79418;43;4185;1
79418;43;4425;4
79418;43;4465;1
79418;43;4555;1
79418;43;4739;2
79418;43;4904;1
79418;43;4998;2
79418;43;5666;5
79418;43;5986;2
79418;43;6060;1
79418;43;6361;1
79418;43;6591;1
79418;43;6647;2
79418;43;7173;1
79418;43;7577;1
79418;43;8023;1
79418;43;8142;1
79418;43;8196;2
79418;43;8602;1
79418;43;9020;1
79418;43;9491;2
79418;43;9844;2
79449;43;23;3
79449;43;190;1
79449;43;751;1
79449;43;966;3
79449;43;977;1
79449;43;1055;2
79449;43;1706;1
79449;43;1916;4
79449;43;2193;1
79449;43;2383;10
79449;43;2514;1
79449;43;2557;1
79449;43;2608;1
79449;43;2834;1
79449;43;3218;1
79449;43;3307;1
79449;43;4185;1
79449;43;4425;4
79449;43;4465;1
79449;43;4555;1
79449;43;4739;1
79449;43;4904;1
79449;43;4998;2
79449;43;5113;1
79449;43;5666;5
79449;43;5986;2
79449;43;6060;1
79449;43;6361;1
79449;43;6591;1
79449;43;6647;2
79449;43;7173;1
79449;43;7577;1
79449;43;8023;1
79449;43;8142;1
79449;43;8196;1
79449;43;8602;1
79449;43;8679;1
79449;43;9020;1
79449;43;9491;1
79449;43;9558;1
79449;43;9826;1
79449;43;9844;2
79455;43;23;3
79455;43;190;1
79455;43;751;1
79455;43;966;3
79455;43;977;1
79455;43;1055;2
79455;43;1706;1
79455;43;1916;4
79455;43;2193;1
79455;43;2383;10
79455;43;2514;1
79455;43;2557;1
79455;43;2608;1
79455;43;2834;1
79455;43;3218;1
79455;43;3307;1
79455;43;4185;1
79455;43;4425;4
79455;43;4465;1
79455;43;4555;1
79455;43;4739;1
79455;43;4904;1
79455;43;4998;2
79455;43;5113;1
79455;43;5666;5
79455;43;5986;2
79455;43;6060;1
79455;43;6361;1
79455;43;6591;1
79455;43;6647;2
79455;43;7173;1
79455;43;7577;1
79455;43;8023;1
79455;43;8142;1
79455;43;8196;1
79455;43;8602;1
79455;43;8679;1
79455;43;9491;1
79455;43;9558;1
79455;43;9826;1
79455;43;9844;2
79483;43;23;3
79483;43;190;1
79483;43;751;1
79483;43;966;3
79483;43;977;1
79483;43;1055;2
79483;43;1916;4
79483;43;2193;1
79483;43;2383;10
79483;43;2514;1
79483;43;2557;1
79483;43;2608;1
79483;43;2834;1
79483;43;2854;1
79483;43;3218;1
79483;43;4185;1
79483;43;4291;1
79483;43;4425;2
79483;43;4465;1
79483;43;4739;1
79483;43;4904;1
79483;43;4998;1
79483;43;5113;1
79483;43;5666;5
79483;43;5986;2
79483;43;5996;1
79483;43;6361;1
79483;43;6591;1
79483;43;6647;1
79483;43;7173;1
79483;43;7577;1
79483;43;7734;1
79483;43;8023;1
79483;43;8196;1
79483;43;8679;1
79483;43;8959;1
79483;43;9059;1
79483;43;9491;1
79483;43;9558;1
79483;43;9826;1
79483;43;9844;2
79486;43;23;3
79486;43;190;1
79486;43;751;1
79486;43;966;3
79486;43;977;1
79486;43;1055;2
79486;43;1916;4
79486;43;2193;1
79486;43;2383;10
79486;43;2514;1
79486;43;2557;1
79486;43;2608;1
79486;43;2834;1
79486;43;2854;1
79486;43;3218;1
79486;43;4185;1
79486;43;4291;1
79486;43;4425;2
79486;43;4465;1
79486;43;4739;1
79486;43;4904;1
79486;43;4998;1
79486;43;5113;1
79486;43;5666;5
79486;43;5986;2
79486;43;5996;1
79486;43;6361;1
79486;43;6591;1
79486;43;6647;1
79486;43;7173;1
79486;43;7577;1
79486;43;7734;1
79486;43;8023;1
79486;43;8196;1
79486;43;8679;1
79486;43;8959;1
79486;43;9059;1
79486;43;9491;1
79486;43;9558;1
79486;43;9826;1
79486;43;9844;2
3011321;44;352;1
3012435;44;3772;1
3012989;44;6942;1
3015883;44;5317;1
3017254;44;8709;1
3017254;44;9523;1
3017254;44;9595;1
3017469;44;9464;2
3017642;44;702;2
3017642;44;1602;2
3017642;44;1870;1
3017642;44;2514;1
3017642;44;2550;1
3017642;44;2557;2
3017642;44;3694;1
3017642;44;4914;3
3017642;44;5707;1
3017642;44;5792;1
3017642;44;8702;3
3018176;44;966;1
3018610;44;6089;1
3018610;44;6393;1
3018610;44;9020;1
3018610;44;9921;1
3018664;44;192;5
3018664;44;253;1
3018664;44;1081;1
3018664;44;2932;1
3018664;44;3321;1
3018664;44;4896;1
3018664;44;6764;1
3018664;44;7367;1
3018664;44;8115;1
3018664;44;8354;1
3018664;44;9988;1
3018739;44;6510;1
3018739;44;8168;1
3018739;44;8728;1
3005547;45;37;1
3005547;45;988;1
3005547;45;1047;1
3005547;45;2368;1
3005547;45;3061;1
3005547;45;3297;1
3005547;45;3442;1
3005547;45;7868;1
3005547;45;8267;1
3005547;45;8471;1
3005547;45;8739;1
3005547;45;8805;1
3005547;45;9014;1
3005547;45;9182;1
3005547;45;9540;1
3012828;45;793;1
3012828;45;1364;1
3012828;45;1941;1
3012828;45;4397;2
3012828;45;6361;1
3012828;45;7503;1
3015263;45;4656;1
3015263;45;5314;1
3015652;45;9803;1
3015770;45;1392;1
3015857;45;1131;1
3015857;45;1706;1
3015857;45;2664;1
3015857;45;5776;1
3015857;45;6305;1
3015857;45;6730;1
3015857;45;7962;1
3015857;45;8910;1
3015857;45;9826;1
3018079;45;4916;1
3018151;45;2949;1
3018151;45;6159;1
3018370;45;53;1
3018370;45;171;1
3018370;45;235;1
3018370;45;471;1
3018370;45;3072;1
3018370;45;3896;1
3018370;45;4081;1
3018370;45;5404;2
3018370;45;6241;1
3018370;45;6352;1
3018370;45;6436;1
3018370;45;7424;1
3018522;45;2100;1
3018522;45;7090;1
3018522;45;7734;1
3018522;45;9753;2
3018606;45;3833;1
3018606;45;6864;1
3018606;45;8226;1
105029;46;231;1
105029;46;271;1
105029;46;727;1
105029;46;1001;1
105029;46;1654;3
105029;46;1751;1
105029;46;1762;1
105029;46;1790;2
105029;46;1795;1
105029;46;1916;1
105029;46;2033;1
105029;46;2899;1
105029;46;3207;1
105029;46;3543;1
105029;46;4062;1
105029;46;4125;1
105029;46;4473;1
105029;46;4843;1
105029;46;5030;1
105029;46;5345;1
105029;46;5806;1
105029;46;5849;1
105029;46;6237;1
105029;46;6361;1
105029;46;6397;1
105029;46;6454;2
105029;46;6510;1
105029;46;6519;1
105029;46;6772;3
105029;46;6895;1
105029;46;6922;1
105029;46;7624;1
105029;46;8196;3
105029;46;8766;1
105029;46;8791;1
105029;46;8893;1
105029;46;8980;1
105029;46;9475;1
105029;46;9540;1
105029;46;9741;1
105029;46;9753;1
105029;46;9761;2
105029;46;9797;2
105029;46;9807;1
105029;46;9965;1
106794;46;231;2
106794;46;265;1
106794;46;271;1
106794;46;439;2
106794;46;448;1
106794;46;570;2
106794;46;671;2
106794;46;751;4
106794;46;775;1
106794;46;877;2
106794;46;966;4
106794;46;1000;1
106794;46;1122;6
106794;46;1364;1
106794;46;1432;1
106794;46;1452;1
106794;46;1559;2
106794;46;1654;35
106794;46;1660;1
106794;46;1790;2
106794;46;1803;3
106794;46;1957;4
106794;46;2223;1
106794;46;2460;1
106794;46;2499;1
106794;46;2549;1
106794;46;2608;1
106794;46;2641;1
106794;46;2834;1
106794;46;3154;2
106794;46;3207;1
106794;46;3278;1
106794;46;3384;6
106794;46;3649;1
106794;46;4006;2
106794;46;4062;10
106794;46;4190;1
106794;46;4501;1
106794;46;4588;1
106794;46;4630;2
106794;46;4739;3
106794;46;4866;2
106794;46;4965;1
106794;46;4998;1
106794;46;5022;1
106794;46;5025;9
106794;46;5030;1
106794;46;5113;2
106794;46;5165;1
106794;46;5170;2
106794;46;5306;1
106794;46;5400;7
106794;46;5472;2
106794;46;5692;1
106794;46;5731;1
106794;46;5766;1
106794;46;5815;1
106794;46;5826;4
106794;46;5895;2
106794;46;5974;2
106794;46;6397;1
106794;46;6449;1
106794;46;6501;1
106794;46;6510;4
106794;46;6621;1
106794;46;6647;3
106794;46;6654;2
106794;46;6730;2
106794;46;7117;1
106794;46;7291;2
106794;46;7344;2
106794;46;7471;1
106794;46;7519;1
106794;46;7525;6
106794;46;7554;1
106794;46;7577;1
106794;46;7608;1
106794;46;7652;1
106794;46;7663;1
106794;46;7868;1
106794;46;7949;1
106794;46;8023;3
106794;46;8168;3
106794;46;8196;1
106794;46;8312;1
106794;46;8675;1
106794;46;8805;1
106794;46;8912;1
106794;46;8935;1
106794;46;8994;3
106794;46;9058;1
106794;46;9120;2
106794;46;9172;1
106794;46;9180;1
106794;46;9182;1
106794;46;9240;4
106794;46;9334;4
106794;46;9344;11
106794;46;9475;2
106794;46;9509;5
106794;46;9513;4
106794;46;9540;5
106794;46;9554;1
106794;46;9707;1
106794;46;9739;2
106794;46;9761;1
106794;46;9807;3
106794;46;9958;1
106794;46;9980;1
106794;46;9994;4
106925;46;439;2
106925;46;751;1
106925;46;905;1
106925;46;1122;1
106925;46;1559;2
106925;46;1654;2
106925;46;1853;1
106925;46;1957;1
106925;46;2854;1
106925;46;3078;1
106925;46;3167;1
106925;46;3207;1
106925;46;3208;2
106925;46;4062;5
106925;46;4501;1
106925;46;4571;1
106925;46;4866;1
106925;46;4896;1
106925;46;4998;1
106925;46;5113;1
106925;46;5165;1
106925;46;5400;2
106925;46;5986;1
106925;46;6451;1
106925;46;6454;3
106925;46;6730;1
106925;46;6899;1
106925;46;6922;1
106925;46;7415;1
106925;46;7624;2
106925;46;8003;1
106925;46;8168;1
106925;46;8303;1
106925;46;8308;2
106925;46;8785;1
106925;46;8881;1
106925;46;9540;1
106925;46;9739;2
106925;46;9741;1
106925;46;9753;2
106925;46;9761;1
106925;46;9807;1
106925;46;9994;1
106927;46;439;2
106927;46;751;1
106927;46;905;1
106927;46;1122;2
106927;46;1559;2
106927;46;1654;2
106927;46;1853;1
106927;46;1957;1
106927;46;2854;1
106927;46;3078;1
106927;46;3154;1
106927;46;3167;1
106927;46;3207;1
106927;46;3208;2
106927;46;4062;6
106927;46;4125;1
106927;46;4501;1
106927;46;4571;1
106927;46;4866;1
106927;46;4896;1
106927;46;4998;1
106927;46;5113;1
106927;46;5165;1
106927;46;5400;2
106927;46;6451;1
106927;46;6454;3
106927;46;6730;1
106927;46;6899;1
106927;46;6922;1
106927;46;7415;1
106927;46;7624;2
106927;46;8003;1
106927;46;8023;1
106927;46;8168;1
106927;46;8303;1
106927;46;8308;2
106927;46;8785;1
106927;46;8881;1
106927;46;9739;2
106927;46;9741;1
106927;46;9753;2
106927;46;9761;1
106927;46;9807;1
106927;46;9994;1
106928;46;439;2
106928;46;751;1
106928;46;905;1
106928;46;1122;1
106928;46;1559;2
106928;46;1654;2
106928;46;1853;1
106928;46;1957;1
106928;46;2854;1
106928;46;3078;1
106928;46;3167;1
106928;46;3207;1
106928;46;3208;2
106928;46;4062;5
106928;46;4501;1
106928;46;4571;1
106928;46;4866;1
106928;46;4896;1
106928;46;4998;1
106928;46;5113;1
106928;46;5165;1
106928;46;5400;2
106928;46;5986;1
106928;46;6451;1
106928;46;6454;3
106928;46;6730;1
106928;46;6899;1
106928;46;6922;1
106928;46;7415;1
106928;46;7624;2
106928;46;8003;1
106928;46;8168;1
106928;46;8303;1
106928;46;8308;2
106928;46;8785;1
106928;46;8881;1
106928;46;9540;1
106928;46;9739;2
106928;46;9741;1
106928;46;9753;2
106928;46;9761;1
106928;46;9807;1
106928;46;9994;1
106935;46;439;2
106935;46;751;1
106935;46;905;1
106935;46;1122;2
106935;46;1559;2
106935;46;1654;2
106935;46;1853;1
106935;46;1957;1
106935;46;2854;1
106935;46;3078;1
106935;46;3154;1
106935;46;3167;1
106935;46;3207;1
106935;46;3208;2
106935;46;4062;6
106935;46;4125;1
106935;46;4501;1
106935;46;4571;1
106935;46;4866;1
106935;46;4896;1
106935;46;4998;1
106935;46;5113;1
106935;46;5165;1
106935;46;5400;2
106935;46;6451;1
106935;46;6454;3
106935;46;6730;1
106935;46;6899;1
106935;46;6922;1
106935;46;7415;1
106935;46;7624;2
106935;46;8003;1
106935;46;8023;1
106935;46;8168;1
106935;46;8303;1
106935;46;8308;2
106935;46;8785;1
106935;46;8881;1
106935;46;9739;2
106935;46;9741;1
106935;46;9753;2
106935;46;9761;1
106935;46;9807;1
106935;46;9994;1
3006188;46;136;1
3006188;46;1388;1
3006188;46;2826;1
3006188;46;3321;1
3006188;46;4310;1
3006188;46;5314;1
3006188;46;6193;2
3006188;46;7858;2
3006188;46;8741;2
3006188;46;9014;1
3006188;46;9152;1
3009794;46;1751;1
3009892;46;5;1
3012785;46;1460;1
3012785;46;5271;1
3012785;46;6944;1
3012785;46;9558;1
3012785;46;9667;1
3015660;46;268;1
3015660;46;1166;1
3015660;46;4977;1
3015660;46;5776;1
3015781;46;988;1
3015781;46;1166;3
3015781;46;1388;1
3015781;46;1392;1
3015781;46;1706;1
3015781;46;2132;1
3015781;46;2193;1
3015781;46;2375;1
3015781;46;2557;1
3015781;46;2724;1
3015781;46;3496;1
3015781;46;3768;1
3015781;46;3852;1
3015781;46;4388;1
3015781;46;4532;1
3015781;46;5679;3
3015781;46;6393;1
3015781;46;7608;1
3015781;46;7923;1
3015781;46;9132;1
3017488;46;1005;1
3017488;46;1957;1
3017488;46;3208;1
3017488;46;4051;1
3017488;46;4978;1
3017488;46;7256;1
3017488;46;7605;1
3017488;46;8702;1
3017488;46;9965;1
3017488;46;9988;2
3017605;46;890;1
3017605;46;4397;1
3017605;46;6736;1
3017970;46;6202;1
3018154;46;7299;1
3018154;46;7663;1
3018224;46;1317;1
3018224;46;4526;1
3018224;46;6572;1
3018788;46;5688;1
3006266;47;1657;2
3011032;47;5806;1
3011427;47;1275;1
3011427;47;1641;1
3011427;47;2608;1
3011427;47;2640;1
3011427;47;2723;2
3011427;47;3694;1
3011427;47;3792;2
3011427;47;5029;2
3011427;47;5128;5
3011427;47;6241;2
3011427;47;6731;1
3011427;47;7246;1
3012564;47;352;1
3012564;47;523;1
3012564;47;826;1
3012564;47;977;1
3012564;47;1005;1
3012564;47;1367;1
3012564;47;1979;1
3012564;47;2098;1
3012564;47;2355;1
3012564;47;2375;1
3012564;47;2684;1
3012564;47;2724;1
3012564;47;3349;1
3012564;47;3520;1
3012564;47;4553;1
3012564;47;5337;1
3012564;47;6743;1
3012564;47;7076;1
3012564;47;7188;1
3012564;47;7367;1
3012564;47;9058;1
3012564;47;9329;1
3012564;47;9663;1
3012564;47;9679;1
3012564;47;9739;3
3017411;47;890;1
3017411;47;1520;1
3017411;47;2181;1
3017411;47;4506;1
3017411;47;4974;1
3017411;47;5213;15
3017411;47;5314;2
3017411;47;5519;7
3017411;47;5679;2
3017411;47;5776;2
3017411;47;6690;2
3017411;47;6736;3
3017411;47;8393;1
3017411;47;8959;2
3018772;47;1158;1
3018772;47;8523;1
3018772;47;9509;1
3018772;47;9664;1
3011625;48;2366;1
3011625;48;5128;1
3005911;49;271;1
3005911;49;2926;1
3005911;49;2933;1
3005911;49;4986;1
3005911;49;8471;2
3005911;49;9334;3
3005911;49;9679;1
3012069;49;8141;1
3012069;49;9491;1
63113;50;492;3
63113;50;966;3
63113;50;1863;1
63113;50;2048;2
63113;50;2161;1
63113;50;2381;1
63113;50;2460;1
63113;50;2871;1
63113;50;2899;9
63113;50;3187;1
63113;50;3421;3
63113;50;3842;1
63113;50;4290;2
63113;50;4852;1
63113;50;5055;1
63113;50;5500;4
63113;50;5509;4
63113;50;5895;2
63113;50;5968;1
63113;50;6080;2
63113;50;6363;2
63113;50;6632;2
63113;50;6878;3
63113;50;7519;1
63113;50;7658;2
63113;50;8203;1
63113;50;9150;2
63113;50;9558;6
63114;50;492;3
63114;50;966;3
63114;50;1863;1
63114;50;2048;2
63114;50;2161;1
63114;50;2381;1
63114;50;2460;1
63114;50;2871;1
63114;50;2899;9
63114;50;3187;1
63114;50;3421;3
63114;50;3842;1
63114;50;4290;2
63114;50;4852;1
63114;50;5055;1
63114;50;5500;4
63114;50;5509;4
63114;50;5895;2
63114;50;5968;1
63114;50;6080;2
63114;50;6363;2
63114;50;6632;2
63114;50;6878;3
63114;50;7519;1
63114;50;7658;2
63114;50;8203;1
63114;50;9150;2
63114;50;9558;6
3011384;50;399;1
3011384;50;3480;1
3011384;50;6049;1
3011384;50;8471;1
3012627;50;252;1
3012627;50;1941;1
3012627;50;3397;1
3012627;50;4397;1
3012627;50;5545;1
3012627;50;8390;1
3012627;50;8826;1
3013084;50;6541;1
3015788;50;702;1
3015788;50;1594;1
3015788;50;1706;1
3015788;50;4871;1
3015788;50;5776;1
3015788;50;5835;1
3015788;50;6005;2
3015788;50;6278;1
3015788;50;7189;1
3015788;50;8478;1
3015788;50;9315;1
3015788;50;9491;3
3015862;50;1444;1
3015862;50;2069;1
3015862;50;2132;1
3015862;50;2193;1
3015862;50;2899;1
3015862;50;3097;1
3015862;50;4397;1
3015862;50;4649;1
3015933;50;1706;1
3015933;50;1823;1
3015933;50;3153;2
3015933;50;4978;1
3015933;50;5996;2
3015933;50;6005;1
3015933;50;6330;1
3015933;50;7415;1
3016695;50;10;1
3016695;50;742;1
3016781;50;7285;1
3016858;50;2193;1
3016858;50;2834;1
3016858;50;4423;1
3016858;50;4440;1
3016858;50;9145;1
3016858;50;9286;2
3015602;51;23;1
3015602;51;1874;1
3015602;51;2383;1
3015602;51;4081;2
3015602;51;5345;1
3015602;51;6060;1
3015602;51;6621;1
3015602;51;7592;1
3015635;51;252;3
3015635;51;1166;2
3015635;51;1873;1
3015635;51;3094;1
3015635;51;5306;1
3015635;51;5472;1
3015635;51;8545;1
3015663;51;1463;1
3016812;51;2381;1
3016812;51;3349;1
3016840;51;977;2
3016840;51;1055;1
3016840;51;2110;1
3016840;51;2177;1
3016840;51;2193;1
3016840;51;2375;1
3016840;51;2381;1
3016840;51;2383;1
3016840;51;2514;1
3016840;51;2671;2
3016840;51;2834;1
3016840;51;3727;1
3016840;51;4440;1
3016840;51;4644;1
3016840;51;4667;1
3016840;51;5891;1
3016840;51;5986;1
3016840;51;6060;1
3016840;51;6621;2
3016840;51;6647;1
3016840;51;7291;1
3016840;51;7449;1
3016840;51;7734;1
3016840;51;8471;1
3016840;51;8547;1
3017713;51;1602;2
3017794;51;2514;1
3017794;51;4274;1
3017794;51;4506;1
3017877;51;4739;1
3018748;51;8741;1
3018748;51;8994;1
3018748;51;9509;1
3005705;52;5451;1
3011521;52;2824;1
3013146;52;254;1
3013992;52;173;1
3013992;52;4966;1
3013992;52;5545;1
3013992;52;9106;1
3014125;52;3072;1
3014125;52;3321;1
3014125;52;3911;1
3014125;52;5374;1
3014125;52;5822;1
3014125;52;5925;1
3014125;52;7378;1
3015456;52;2501;1
3015567;52;1005;1
3015650;52;9663;1
3016738;52;10;1
3017758;52;2460;1
3017758;52;9196;1
3018309;52;2132;1
3018309;52;8799;1
3018309;52;8959;1
3018309;52;9860;3
3012538;53;1706;1
3018335;53;9286;1
3018399;53;944;1
3018399;53;1602;1
3018399;53;2724;1
3018399;53;4425;1
3018399;53;4559;1
3018399;53;4686;1
3018399;53;5792;1
3018399;53;5835;1
3018399;53;7734;1
3018399;53;8836;1
3011420;54;24;1
3011420;54;830;1
3011420;54;5798;2
3011420;54;8051;2
3014060;54;386;1
3014060;54;515;1
3014060;54;536;1
3014060;54;772;1
3014060;54;775;1
3014060;54;2242;1
3014060;54;2509;1
3014060;54;2671;1
3014060;54;2862;1
3014060;54;2926;1
3014060;54;3074;1
3014060;54;3634;1
3014060;54;4102;1
3014060;54;5164;1
3014060;54;5204;1
3014060;54;6202;1
3014060;54;7984;1
3014060;54;8121;1
3014060;54;8756;1
3014060;54;9014;2
3014060;54;9026;1
3014060;54;9739;1
3015470;54;6501;1
3015578;54;4743;1
3015578;54;6505;1
3015578;54;6971;1
3015578;54;8768;2
3015578;54;9135;1
3015578;54;9858;1
3017406;54;7760;1
3018487;54;2514;1
3018487;54;2938;1
3018487;54;3341;1
3018487;54;4051;1
3018487;54;4275;1
3018487;54;4914;1
