,patchID,speciesId,dayOfYear,lon,lat,x_EPSG3035,y_EPSG3035,year,dataset,geoUncertaintyInM,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod,cec,cfvo,clay,nitrogen,phh2o,sand,silt,soc,landCov,Built1994,Lights1994,NavWater1994,Built2009,Lights2009,NavWater2009,Popdensity1990,Popdensity2010,Railways,Roads
53,64833,"[364, 232, 8424, 6755, 3341, 3019, 8423, 7551, 6994, 9785, 8970, 8824, 7907, 7426, 2702, 9575, 9180]",144,4.854248,43.66447,3905296.0,2298204.0,2018,CBNMed,0.0,2885,95,3.35999989509583,6492,3040,2756,284,2888,2973,2973,2805,6138,896,159,430,2467,751,751,1452,141.89453125,214.324295043945,132.741790771484,227.26350402832,190.52180480957,74.9010620117188,302.461669921875,470.661041259766,271.653015136719,9,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
54,64837,"[2546, 3116, 6755, 6383, 9595, 7622, 3019, 6971, 7551, 6994, 4924, 5492, 8970, 5111, 8157, 6759, 6617, 7914, 6126, 3089, 6775, 3218, 244]",144,4.854356,43.66434,3905304.0,2298189.0,2018,CBNMed,0.0,2885,95,3.35999989509583,6492,3040,2756,284,2888,2973,2973,2805,6138,896,159,430,2467,751,751,1452,141.89453125,214.324295043945,132.741790771484,227.26350402832,190.52180480957,74.9010620117188,302.461669921875,470.661041259766,271.653015136719,10,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
55,64859,"[364, 6966, 417, 9760, 4102, 4933, 7623, 9575, 9244]",144,4.854744,43.66563,3905345.0,2298330.0,2018,CBNMed,0.0,2885,95,3.35999989509583,6492,3040,2756,284,2888,2973,2973,2805,6138,896,159,430,2467,751,751,1452,141.89453125,214.324295043945,132.741790771484,227.26350402832,190.52180480957,74.9010620117188,302.461669921875,470.661041259766,271.653015136719,10,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
56,64991,"[2153, 7474, 1784, 9374, 2744, 1318]",144,4.857214,43.6615,3905514.0,2297859.0,2018,CBNMed,0.0,2885,95,3.35999989509583,6492,3040,2756,284,2888,2973,2973,2805,6138,896,159,430,2467,751,751,1452,141.89453125,214.324295043945,132.741790771484,227.26350402832,190.52180480957,74.9010620117188,302.461669921875,470.661041259766,271.653015136719,14,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
57,65055,"[9374, 4102, 2382, 8587, 4933, 9752, 3852]",144,4.857903,43.664,3905588.0,2298132.0,2018,CBNMed,0.0,2885,95,3.35999989509583,6492,3040,2756,284,2888,2973,2973,2805,6138,896,159,430,2467,751,751,1452,141.89453125,214.324295043945,132.741790771484,227.26350402832,190.52180480957,74.9010620117188,302.461669921875,470.661041259766,271.653015136719,10,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
58,65080,"[7794, 7648, 24, 5959, 4102, 4933, 3852, 7787]",144,4.858463,43.66406,3905633.0,2298136.0,2018,CBNMed,10.0,2885,96,3.36999988555908,6472,3039,2755,284,2888,2972,2972,2805,6133,895,159,429,2463,751,751,1451,141.07063293457,208.680877685547,147.725402832031,229.788925170898,213.687622070312,74.0,308.770294189453,462.083953857422,274.387023925781,10,0.0,3.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,1.62954795360565
59,66182,"[4423, 1551, 7547]",144,4.876079,43.35271,3904838.0,2263595.0,2017,CBNMed,0.0,2888,59,2.74000000953674,5466,3001,2787,214,2897,2960,2960,2821,5561,839,87,465,2261,549,549,1446,136.064529418945,250.031539916992,120.528381347656,347.528381347656,253.112091064453,75.0126113891602,227.968460083008,424.503143310547,395.581329345703,16,,,,,,,,,,
60,66222,"[4779, 4527, 4454, 6974, 4288, 4102, 9752, 7950]",166,4.87677,43.46377,3905684.0,2275876.0,2021,CBNMed,5.0,2889,77,3.05999994277954,6002,3023,2773,250,2895,2969,2969,2814,6006,893,110,453,2432,644,644,1506,136.588317871094,289.315521240234,97.0386047363281,296.078552246094,275.817108154297,71.7729644775391,252.071273803711,452.101165771484,429.756561279297,11,10.0,10.0,0.0714894384145737,10.0,9.0,0.0714894384145737,6.0,7.0,0.0,2.72822403907776
61,66226,"[3116, 2511, 8999, 3524]",166,4.87686,43.46317,3905687.0,2275810.0,2021,CBNMed,5.0,2889,77,3.05999994277954,6002,3023,2773,250,2895,2969,2969,2814,6006,893,110,453,2432,644,644,1506,136.588317871094,289.315521240234,97.0386047363281,296.078552246094,275.817108154297,71.7729644775391,252.071273803711,452.101165771484,429.756561279297,11,10.0,10.0,0.0714894384145737,10.0,9.0,0.0714894384145737,6.0,7.0,0.0,2.72822403907776
62,66275,"[1551, 3674, 7855, 5661, 5518, 1898, 3299, 179]",224,4.877646,43.35204,3904961.0,2263513.0,2020,CBNMed,0.0,2888,59,2.74000000953674,5466,3001,2787,214,2897,2960,2960,2821,5561,839,87,465,2261,549,549,1446,136.064529418945,250.031539916992,120.528381347656,347.528381347656,253.112091064453,75.0126113891602,227.968460083008,424.503143310547,395.581329345703,16,,,,,,,,,,
63,66952,"[7032, 3674, 7855, 7563, 179]",211,4.893937,43.36232,3906354.0,2264560.0,2021,CBNMed,5.0,2888,62,2.79999995231628,5566,3005,2785,220,2896,2962,2962,2819,5585,839,89,462,2265,559,559,1446,,,,,,,,,,11,,,,,,,,,,
64,67510,"[904, 2546, 9196, 3671, 7291, 7477, 8266, 9722, 3781, 5284, 4906, 6755, 7090, 243, 7622, 4423, 9965, 3341, 7840, 1551, 7570, 6334, 7887, 3283, 9558, 5944, 933, 9785, 4283, 1622, 7717, 2932, 6759, 8799, 7800, 3194, 3194, 4464, 7989, 753, 7413, 4220, 4634, 2734, 1830, 3852, 4661, 9575, 821, 4656, 4742, 3571, 4260, 5404, 2711, 2460, 2899]",171,4.905224,44.33127,3914154.0,2371715.0,2019,CBNMed,10.0,2874,93,3.28999996185303,6673,3027,2743,284,2876,2963,2963,2790,9509,1293,460,347,3598,1623,1623,1994,150.007705688477,177.806732177734,138.39274597168,249.968399047852,188.702011108398,73.1255722045898,343.814544677734,406.216735839844,209.323822021484,9,0.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.852497637271881
65,68160,"[4976, 2228, 5381, 5030, 8456, 8238, 8308, 5518, 7914, 1289, 9841]",253,4.919673,43.43235,3908934.0,2272164.0,2017,CBNMed,0.0,2889,75,3.04999995231628,5962,3021,2774,247,2895,2968,2968,2815,5926,878,104,452,2391,630,630,1498,,,,,,,,,,16,10.0,10.0,4.0,10.0,10.0,4.0,7.0,7.0,0.0,4.0
66,69737,"[7652, 3422, 232, 9886, 9121, 5210, 3341, 6334, 4456, 8679, 3349, 515, 1874, 7730, 3501, 9058, 6759, 3507, 1532, 8756, 3469, 6899]",127,4.94184,44.24698,3916475.0,2362186.0,2020,CBNMed,10.0,2868,95,3.36999988555908,6582,3020,2738,282,2870,2956,2956,2786,9635,1314,454,353,3683,1621,1621,1999,142.550750732422,208.072494506836,184.509750366211,261.068664550781,172.883544921875,74.5671691894531,328.473602294922,409.935699462891,207.553268432617,12,0.0,2.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.852497637271881
67,69838,"[7734, 5284, 3307, 9558, 7173, 4440, 2383, 7792, 6759, 2172, 4634, 1830, 9706, 783, 9556, 4408]",127,4.944,44.24812,3916655.0,2362301.0,2020,CBNMed,10.0,2868,95,3.36999988555908,6582,3020,2738,282,2870,2956,2956,2786,9635,1314,454,353,3683,1621,1621,1999,142.550750732422,208.072494506836,184.509750366211,261.068664550781,172.883544921875,74.5671691894531,328.473602294922,409.935699462891,207.553268432617,12,0.0,2.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.852497637271881
68,69912,"[7734, 3671, 5284, 5338, 473, 4039, 7622, 9558, 7173, 466, 4739, 3198, 933, 913, 3754, 9442, 7792, 1790, 3571, 5404]",127,4.94539,44.2464,3916754.0,2362103.0,2020,CBNMed,10.0,2868,95,3.36999988555908,6582,3020,2738,282,2870,2956,2956,2786,9635,1314,454,353,3683,1621,1621,1999,142.550750732422,208.072494506836,184.509750366211,261.068664550781,172.883544921875,74.5671691894531,328.473602294922,409.935699462891,207.553268432617,12,0.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,1.33946645259857
69,70138,"[10028, 7896, 2546, 8304, 6383, 9595, 8968, 1267, 3019, 6971, 8423, 8377, 6994, 445, 9070, 8069, 5111, 8378, 7024, 1563, 4325, 6417, 5017, 3089, 244, 4966]",98,4.951975,43.47444,3911844.0,2276643.0,2021,CBNMed,5.0,2889,84,3.1800000667572,6206,3031,2767,264,2894,2972,2972,2812,5979,875,112,445,2404,661,661,1486,145.173599243164,228.162139892578,101.237228393555,244.517517089844,165.042068481445,79.5514144897461,391.265350341797,364.217132568359,175.975616455078,13,10.0,10.0,0.0524327158927917,10.0,9.0,0.0524327158927917,7.0,7.0,8.0,0.852497637271881
70,70235,"[4081, 2181, 1725, 5364, 9886, 4442, 7090, 3341, 1551, 6334, 7887, 2609, 3501, 3556, 8799, 3208, 4634, 119, 7307, 5271, 3421, 772, 6652, 3397, 2711, 937]",171,4.95435,44.4201,3918699.0,2381282.0,2019,CBNMed,10.0,2868,91,3.25999999046326,6608,3018,2739,279,2870,2956,2956,2785,10160,1345,513,324,3733,1802,1802,2115,136.84602355957,193.974014282227,185.682601928711,305.890502929688,157.616455078125,75.1013336181641,299.10693359375,395.002563476562,287.522979736328,9,0.0,4.0,0.0,0.0,5.0,0.0,6.0,6.0,0.0,1.62954795360565
71,70489,"[9634, 6354, 8935, 1404, 5763, 265, 265, 6361]",127,4.95933,44.2599,3917962.0,2363522.0,2020,CBNMed,10.0,2868,95,3.34999990463257,6612,3021,2738,283,2871,2957,2957,2786,9795,1328,461,349,3725,1654,1654,2039,145.350326538086,210.208190917969,173.838134765625,266.419006347656,168.625793457031,75.9701156616211,335.673919677734,397.907073974609,208.138381958008,12,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.852497637271881
72,70600,"[5835, 7734, 5338, 7522, 4291, 7840, 9558, 7173, 3198, 5944, 933, 3754, 7792, 9706, 6372, 5404]",127,4.96172,44.2595,3918150.0,2363465.0,2020,CBNMed,10.0,2868,95,3.34999990463257,6612,3021,2738,283,2871,2957,2957,2786,9795,1328,461,349,3725,1654,1654,2039,145.350326538086,210.208190917969,173.838134765625,266.419006347656,168.625793457031,75.9701156616211,335.673919677734,397.907073974609,208.138381958008,12,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.852497637271881
73,70741,"[1602, 7734, 4039, 4291, 4739, 3198, 7449, 1404, 7792, 3753, 1790, 265, 6361, 5404]",127,4.96582,44.2593,3918476.0,2363421.0,2020,CBNMed,10.0,2868,95,3.34999990463257,6612,3021,2738,283,2871,2957,2957,2786,9795,1328,461,349,3725,1654,1654,2039,145.350326538086,210.208190917969,173.838134765625,266.419006347656,168.625793457031,75.9701156616211,335.673919677734,397.907073974609,208.138381958008,12,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.33946645259857
74,70755,"[1602, 7734, 4059, 5338, 3307, 9634, 24, 5959, 6354, 4440, 8935, 5707, 1404, 9083, 5263, 265, 6361, 6361, 7426, 7875, 7276, 9803, 1661]",127,4.96624,44.2599,3918514.0,2363485.0,2020,CBNMed,10.0,2868,95,3.34999990463257,6612,3021,2738,283,2871,2957,2957,2786,9795,1328,461,349,3725,1654,1654,2039,145.350326538086,210.208190917969,173.838134765625,266.419006347656,168.625793457031,75.9701156616211,335.673919677734,397.907073974609,208.138381958008,12,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.33946645259857
75,70842,"[9562, 2546, 9196, 3422, 9886, 4442, 6755, 3341, 3019, 6759, 2476]",127,4.96777,44.2596,3918634.0,2363443.0,2020,CBNMed,10.0,2866,95,3.35999989509583,6565,3018,2736,282,2868,2954,2954,2784,9949,1346,467,349,3780,1679,1679,2072,143.622131347656,209.188842773438,177.149139404297,274.159301757812,169.21630859375,75.9642105102539,314.551086425781,411.286682128906,216.237228393555,12,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.33946645259857
76,70962,"[1602, 5835, 7734, 4644, 3671, 2557, 8959, 8725, 24, 4213, 6354, 4051, 8935, 5944, 933, 4388, 7449, 6216, 1404, 4142, 142, 3359, 1976, 8987, 265, 6361, 8399, 7276, 5404, 9803]",171,4.970804,44.43001,3920078.0,2382291.0,2019,CBNMed,10.0,2866,91,3.25999999046326,6604,3015,2737,278,2868,2954,2954,2783,10368,1359,526,320,3789,1850,1850,2154,148.554809570312,194.397033691406,156.404724121094,313.421844482422,168.178680419922,75.4222564697266,302.664337158203,383.595062255859,221.945373535156,9,0.0,4.0,0.0,0.0,3.0,0.0,6.0,6.0,0.0,0.681485295295715
77,71397,"[4904, 7291, 2871, 4039, 8196, 6510, 4291, 8023, 8119, 5400, 1790, 9753]",295,4.9774,43.4845,3913972.0,2277619.0,2021,CBNMed,10.0,2888,88,3.23000001907349,6295,3034,2763,271,2893,2973,2973,2810,5998,871,116,442,2408,673,673,1480,150.340835571289,216.557708740234,101.862419128418,237.314025878906,166.327056884766,78.9789276123047,369.213836669922,393.472137451172,198.240280151367,13,10.0,10.0,0.0120592648163438,10.0,10.0,0.0120592648163438,8.0,8.0,0.0,4.0
78,71541,"[4976, 4290, 7658, 7613, 5030, 9558, 8856, 633, 966, 8157, 9058, 9150, 7413, 3381, 6592, 4634, 4742, 2143, 2899, 9988]",295,4.98012,43.48439,3914191.0,2277592.0,2021,CBNMed,10.0,2888,88,3.23000001907349,6295,3034,2763,271,2893,2973,2973,2810,5998,871,116,442,2408,673,673,1480,150.340835571289,216.557708740234,101.862419128418,237.314025878906,166.327056884766,78.9789276123047,369.213836669922,393.472137451172,198.240280151367,13,10.0,10.0,0.0120592648163438,10.0,10.0,0.0120592648163438,8.0,8.0,0.0,4.0
79,71590,"[4904, 5509, 7477, 3781, 1505, 4291, 4290, 4117, 6454, 7570, 7613, 5030, 492, 5199, 1081, 633, 7519, 9785, 9479, 966, 5400, 7413, 265, 7787, 8399, 2143, 2899]",295,4.98129,43.4805,3914259.0,2277155.0,2021,CBNMed,10.0,2888,86,3.21000003814697,6270,3033,2764,269,2893,2972,2972,2810,5979,869,114,443,2400,669,669,1478,140.675857543945,215.910690307617,100.997451782227,257.484649658203,187.66178894043,75.1007690429688,360.233154296875,382.282196044922,258.999237060547,13,10.0,10.0,0.0246164593845606,10.0,10.0,0.0246164593845606,7.0,8.0,0.0,4.0
80,71722,"[8042, 4216]",295,4.98432,43.46427,3914391.0,2275343.0,2021,CBNMed,4.0,2888,85,3.19000005722046,6222,3031,2765,266,2893,2971,2971,2811,5964,867,112,443,2392,664,664,1480,,,,,,,,,,11,10.0,9.0,0.0366244651377201,10.0,10.0,0.0366244651377201,8.0,8.0,0.0,4.0
81,71723,"[9064, 4779, 5030, 5199, 845, 2587, 3878]",295,4.984343,43.46421,3914392.0,2275336.0,2021,CBNMed,3.0,2888,85,3.19000005722046,6222,3031,2765,266,2893,2971,2971,2811,5964,867,112,443,2392,664,664,1480,,,,,,,,,,11,10.0,9.0,0.0366244651377201,10.0,10.0,0.0366244651377201,8.0,8.0,0.0,4.0
82,71794,"[4779, 7291, 2148, 1505, 9965, 4571, 9072, 5030, 7137, 9058, 3556, 7413, 7914, 2587]",295,4.98607,43.464,3914531.0,2275304.0,2021,CBNMed,10.0,2888,85,3.19000005722046,6222,3031,2765,266,2893,2971,2971,2811,5964,867,112,443,2392,664,664,1480,,,,,,,,,,11,10.0,9.0,0.0366244651377201,10.0,10.0,0.0366244651377201,8.0,8.0,0.0,4.0
83,71796,"[5835, 7734, 5284, 5338, 3307, 4291, 8141, 913, 10, 1404, 7792, 7800, 4661, 783, 1854, 7875, 7276, 5404]",158,4.986112,44.26328,3920124.0,2363752.0,2021,CBNMed,5.0,2862,95,3.39000010490417,6524,3014,2733,281,2865,2950,2950,2782,10176,1372,475,348,3861,1715,1715,2124,139.602310180664,205.310256958008,183.610488891602,298.352264404297,177.906814575195,74.6234817504883,298.100158691406,403.563690185547,238.204971313477,8,0.0,2.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,4.0
84,71947,"[271, 4904, 2871, 8196, 4291, 5400, 3753, 1790, 265, 4836, 7276, 2398]",108,4.990136,43.43525,3914660.0,2272101.0,2018,CBNMed,0.0,2887,81,3.15000009536743,6086,3025,2767,258,2892,2968,2968,2811,5954,867,108,444,2386,654,654,1488,135.296524047852,213.613204956055,185.02473449707,295.995147705078,204.47248840332,74.9051513671875,298.104766845703,405.644836425781,347.813903808594,9,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,0.0,4.0
85,72050,"[6755, 2502, 1267, 6971, 8377, 6994, 4325, 6417, 4966]",108,4.991745,43.43321,3914776.0,2271866.0,2018,CBNMed,0.0,2888,81,3.14000010490417,6111,3027,2768,259,2893,2970,2970,2812,5908,858,108,443,2366,652,652,1474,133.719604492188,214.297607421875,182.323120117188,281.333526611328,206.458862304688,73.707649230957,319.453521728516,398.920593261719,331.747863769531,9,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,0.0,4.0
86,72151,"[2871, 3603, 6755, 7622, 8196, 6510, 3019, 7570, 5030, 6971, 8023, 5949, 8856, 7519, 3765, 6994, 7456, 8265, 2383, 9170, 790, 8378, 4875, 8142, 9818, 1830, 4661, 1790, 3421, 1253, 4836, 9180, 4843, 244, 775]",108,4.993257,43.43159,3914887.0,2271679.0,2018,CBNMed,0.0,2886,81,3.13000011444092,6054,3024,2767,257,2892,2967,2967,2811,5925,861,107,444,2372,650,650,1483,137.896011352539,214.318084716797,175.888534545898,278.476135253906,198.257446289062,72.9096603393555,323.984619140625,396.949127197266,233.491668701172,9,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,0.0,4.0
87,72257,"[4976, 7291, 5992, 6755, 9965, 4571, 5381, 7570, 6334, 5030, 8856, 633, 3556, 7873, 6617, 7413, 3381, 7914, 4634, 2702, 4742]",301,4.9951,43.391,3914754.0,2267179.0,2021,CBNMed,10.0,2888,73,3.00999999046326,5909,3018,2775,243,2895,2967,2967,2815,5674,829,97,448,2272,605,605,1440,,,,,,,,,,13,10.0,10.0,4.0,10.0,10.0,4.0,9.0,9.0,0.0,0.436701506376266
88,72462,"[1725, 3422, 7291, 7648, 8283, 4766, 7090, 4423, 873, 2069, 7570, 6334, 7887, 8250, 8119, 2932, 6759, 4634, 119, 10039, 4661, 3187, 821, 8399, 5404, 2711, 3469]",158,4.998267,44.22412,3920820.0,2359353.0,2021,CBNMed,4.0,2874,96,3.32999992370605,6698,3028,2741,287,2876,2963,2963,2790,9722,1326,446,354,3721,1620,1620,2024,144.682662963867,213.169219970703,172.037261962891,313.22314453125,152.703842163086,76.828125,325.044464111328,361.817260742188,229.898544311523,9,0.0,2.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,2.72822403907776
89,73023,"[4904, 6383, 6510, 4117, 5030, 8023, 7519, 6994, 966, 7792, 5400, 3381, 3207, 1790, 265, 4836, 1532, 2899]",301,5.00665,43.3741,3915573.0,2265247.0,2021,CBNMed,10.0,2888,71,2.97000002861023,5828,3015,2777,238,2896,2966,2966,2816,5578,815,94,449,2234,589,589,1422,,,,,,,,,,17,10.0,10.0,1.28145217895508,10.0,10.0,1.28145217895508,9.0,9.0,8.0,0.852497637271881
90,73073,"[4904, 7291, 2871, 8805, 8196, 6510, 4571, 5030, 8023, 1553, 7792, 5400, 3753, 3381, 3207, 1790, 4836, 6372]",301,5.00745,43.3757,3915649.0,2265420.0,2021,CBNMed,10.0,2888,72,2.99000000953674,5864,3017,2775,242,2895,2966,2966,2816,5624,820,96,448,2250,599,599,1429,,,,,,,,,,13,10.0,10.0,1.28145217895508,10.0,10.0,1.28145217895508,9.0,9.0,8.0,0.852497637271881
91,73104,"[4904, 3842, 8805, 6510, 3341, 7658, 2400, 8023, 7519, 9168, 7730, 8308, 966, 5400, 7413, 3381, 1532, 9396, 2899]",301,5.00822,43.3762,3915715.0,2265471.0,2021,CBNMed,10.0,2888,73,3.00999999046326,5865,3017,2775,242,2895,2966,2966,2815,5639,821,97,447,2255,602,602,1430,,,,,,,,,,13,10.0,10.0,1.28145217895508,10.0,10.0,1.28145217895508,9.0,9.0,8.0,0.852497637271881
92,73164,"[9411, 5076, 7570, 8582]",253,5.010438,43.36737,3915834.0,2264483.0,2017,CBNMed,0.0,2888,71,2.98000001907349,5836,3016,2777,239,2895,2966,2966,2816,5584,814,95,448,2234,593,593,1421,,,,,,,,,,17,,,,,,,,,,
93,73330,"[2148, 7300, 7613, 5030, 7137, 9070, 8582, 1099, 318]",253,5.015091,43.36674,3916207.0,2264387.0,2017,CBNMed,10.0,2888,71,2.98000001907349,5836,3016,2777,239,2895,2966,2966,2816,5584,814,95,448,2234,593,593,1421,,,,,,,,,,9,10.0,10.0,1.78853058815002,10.0,10.0,1.78853058815002,9.0,9.0,8.0,1.33946645259857
94,73393,"[9064, 1505, 8238, 7137]",301,5.01637,43.3703,3916335.0,2264775.0,2021,CBNMed,10.0,2888,71,2.98000001907349,5836,3016,2777,239,2895,2966,2966,2816,5584,814,95,448,2234,593,593,1421,,,,,,,,,,9,10.0,10.0,1.78853058815002,10.0,10.0,1.78853058815002,9.0,9.0,8.0,1.33946645259857
95,73533,"[3870, 5992, 6080, 7622, 5076, 7570, 2400, 6971, 6878, 9602, 5944, 8308, 966, 9498, 9058, 6759, 7914, 3187, 2530, 244]",123,5.019664,43.34309,3916414.0,2261747.0,2017,CBNMed,10.0,2888,67,2.91000008583069,5723,3010,2780,230,2896,2964,2964,2817,5487,802,90,452,2198,572,572,1408,,,,,,,,,,17,,,,,,,,,,
96,73597,"[2935, 8238, 4627, 4216, 2587, 3878]",301,5.02105,43.4004,3916922.0,2268079.0,2021,CBNMed,10.0,2889,77,3.0699999332428,6008,3023,2771,252,2895,2969,2969,2814,5760,833,103,443,2299,631,631,1446,,267.86328125,151.336883544922,342.315887451172,203.831634521484,75.7157897949219,244.57893371582,413.105194091797,,13,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,8.0,1.62954795360565
97,73603,"[9064, 8042, 9752, 2770, 7563, 4846]",301,5.02108,43.4002,3916923.0,2268057.0,2021,CBNMed,10.0,2889,77,3.0699999332428,6008,3023,2771,252,2895,2969,2969,2814,5760,833,103,443,2299,631,631,1446,,267.86328125,151.336883544922,342.315887451172,203.831634521484,75.7157897949219,244.57893371582,413.105194091797,,13,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,8.0,1.62954795360565
98,73619,"[9411, 6080, 5076, 7570, 6334, 6757, 5944, 662, 4095, 3187, 4836, 244]",80,5.021471,43.34153,3916550.0,2261564.0,2017,CBNMed,0.0,2888,67,2.91000008583069,5723,3010,2780,230,2896,2964,2964,2817,5487,802,90,452,2198,572,572,1408,,,,,,,,,,9,,,,,,,,,,
99,73634,"[4527, 24, 5959, 417, 5345, 8935, 8935, 2926, 9379, 801, 2862, 8119, 9752, 5657, 10039, 5763, 3297, 3218]",295,5.02185,43.4662,3917442.0,2275354.0,2021,CBNMed,10.0,2886,87,3.22000002861023,6253,3031,2762,269,2891,2970,2970,2809,6021,868,113,441,2409,676,676,1489,137.624420166016,206.604019165039,145.374450683594,300.043060302734,183.72883605957,77.0,300.770446777344,399.665710449219,271.341613769531,9,10.0,9.0,0.0074452720582485,10.0,9.0,0.0074452720582485,8.0,8.0,0.0,1.62954795360565
100,73651,[1176],123,5.022307,43.34042,3916610.0,2261437.0,2017,CBNMed,0.0,2888,65,2.86999988555908,5672,3009,2781,228,2896,2963,2963,2818,5458,799,89,453,2188,565,565,1405,,,,,,,,,,9,,,,,,,,,,
101,73653,"[9122, 1176]",80,5.022321,43.34045,3916611.0,2261441.0,2017,CBNMed,0.0,2888,65,2.86999988555908,5672,3009,2781,228,2896,2963,2963,2818,5458,799,89,453,2188,565,565,1405,,,,,,,,,,9,,,,,,,,,,
102,73663,"[9064, 8042, 2770, 5961]",301,5.02249,43.4002,3917037.0,2268049.0,2021,CBNMed,10.0,2889,77,3.0699999332428,6008,3023,2771,252,2895,2969,2969,2814,5760,833,103,443,2299,631,631,1446,,267.86328125,151.336883544922,342.315887451172,203.831634521484,75.7157897949219,244.57893371582,413.105194091797,,13,10.0,10.0,0.661320447921753,10.0,10.0,0.661320447921753,9.0,9.0,8.0,1.62954795360565
103,73720,"[1176, 244]",123,5.023774,43.33934,3916722.0,2261309.0,2017,CBNMed,0.0,2888,65,2.86999988555908,5672,3009,2781,228,2896,2963,2963,2818,5458,799,89,453,2188,565,565,1405,,,,,,,,,,17,,,,,,,,,,
